ID,ISP,Philippines,Service,Server ID,Server name,Download,Upload,Ping,Packet loss,Download jitter,Upload jitter,Ping jitter,Upload latency high,Upload latency low,Upload latency avg,Download latency high,Download latency low,Download latency avg,Created at
1039,PLDT Fibre,Quezon City,ookla,7131,PLDT,563625896,703383408,0.961,,7.239,7.394,0.146,244.25,4.086,13.404,211.531,0.869,1.537,29/06/2024 21:00
1040,PLDT Fibre,Manila,ookla,7167,PLDT,613727112,665273040,2.075,,9.908,5.265,1.421,235.339,1.757,9.791,214.286,1.175,4.594,29/06/2024 21:15
1041,PLDT Fibre,Quezon City,ookla,7131,PLDT,613261336,643374888,1.239,,3.424,2.133,0.211,16.601,2.257,9.478,203.341,1.075,2.078,29/06/2024 21:30
1042,PLDT Fibre,Quezon City,ookla,7131,PLDT,605809800,730198112,1.019,,1.379,11.98,0.134,125.616,9.378,70.041,31.861,0.918,1.85,29/06/2024 21:45
1043,PLDT Fibre,Quezon City,ookla,7131,PLDT,612355864,707566496,1.481,,3.834,44.651,0.464,482.904,6.88,135.767,223.353,1.012,1.754,29/06/2024 22:00
1044,PLDT Fibre,Quezon City,ookla,7131,PLDT,613862800,457134208,1.042,,2.913,6.005,0.2,296.283,2.089,30.765,209.67,0.748,1.422,29/06/2024 22:15
1045,PLDT Fibre,Manila,ookla,7167,PLDT,601603192,507859976,1.788,,6.022,3.056,0.455,46.169,1.397,3.203,205.117,1.23,2.616,29/06/2024 22:30
1046,PLDT Fibre,Quezon City,ookla,7131,PLDT,604072048,680392832,1.488,,1.54,4.901,0.208,73.39,1.366,19.669,16.143,1.047,2.695,29/06/2024 22:45
1047,PLDT Fibre,Quezon City,ookla,7131,PLDT,593845288,612381696,1.014,,4.404,43.76,0.211,217.091,8.234,134.79,208.414,1.097,2.805,29/06/2024 23:00
1048,PLDT Fibre,Manila,ookla,7167,PLDT,615400920,677231768,1.52,,1.734,4.999,0.176,58.509,9.421,40.545,19.656,1.308,2.677,29/06/2024 23:15
1049,PLDT Fibre,Quezon City,ookla,7131,PLDT,618178304,577110560,1.402,,1.279,1.873,0.163,19.439,0.975,2.086,15.291,1.106,1.862,29/06/2024 23:30
1050,PLDT Fibre,Quezon City,ookla,7131,PLDT,616914384,714022624,1.647,,4.636,2.236,0.195,20.05,1.994,4.376,207.457,1,4.975,29/06/2024 23:45
1051,PLDT Fibre,Manila,ookla,7415,Smart Communications,615733776,695607792,1.762,0,0.93,4.79,0.636,51.571,3.421,34.198,8.075,1.266,2.222,30/06/2024 0:00
1052,PLDT Fibre,Quezon City,ookla,7131,PLDT,614135272,555625032,1.157,,1.383,23.432,0.204,154.564,1.628,92.152,14.971,0.941,1.729,30/06/2024 0:15
1053,PLDT Fibre,Manila,ookla,7167,PLDT,623424752,624932272,1.404,,3.307,1.443,0.213,9.655,1.559,3.353,202.797,1.137,2.387,30/06/2024 0:30
1054,PLDT Fibre,Quezon City,ookla,7131,PLDT,613350688,654181496,1.129,,6.251,9.199,0.205,83.244,5.119,23.508,207.461,0.958,1.872,30/06/2024 0:45
1055,PLDT Fibre,Mandaluyong,ookla,36738,Converge ICT Solutions Inc.,625851576,791282168,1.549,,5.384,3.032,0.314,45.093,1.483,2.941,215.141,1.451,2.51,30/06/2024 1:00
1056,PLDT Fibre,Quezon City,ookla,7131,PLDT,625399232,710055240,1.538,,3.117,3.032,2.599,37.847,3.298,17.079,204.402,1.042,2.024,30/06/2024 1:15
1057,PLDT Fibre,Quezon City,ookla,7131,PLDT,628228448,614818280,1.683,,4.566,2.638,1.621,28.361,1.123,2.302,206.581,0.802,1.914,30/06/2024 1:30
1058,PLDT Fibre,Manila,ookla,7415,Smart Communications,624621144,708641408,1.622,0,1.203,8.444,0.317,124.568,8.838,46.265,21.974,1.301,2.427,30/06/2024 1:45
1059,PLDT Fibre,Quezon City,ookla,7131,PLDT,626346104,681055448,1.342,,5.83,2.856,0.27,20.058,2.268,6.146,209.667,0.91,2.551,30/06/2024 2:00
1060,PLDT Fibre,Quezon City,ookla,7131,PLDT,612985504,591916984,1.773,,2.073,3.285,0.482,49.106,1.107,2.692,27.642,1.155,2.343,30/06/2024 2:15
1061,PLDT Fibre,Manila,ookla,7167,PLDT,619489840,607028608,1.517,,5.438,4.934,0.887,70.504,1.474,28.572,208.357,1.207,3.095,30/06/2024 2:30
1062,PLDT Fibre,Manila,ookla,7167,PLDT,612909968,533745792,1.552,,3.701,7.628,1.672,41.839,1.274,7.775,203.304,1.1,2.058,30/06/2024 2:45
1063,PLDT Fibre,Quezon City,ookla,7131,PLDT,612647704,583417680,1.529,,0.611,2.866,0.385,33.299,1.23,2.653,11.43,0.928,1.61,30/06/2024 3:00
1064,PLDT Fibre,Quezon City,ookla,7131,PLDT,618026704,613294384,1.219,,9.517,0.642,0.315,11.043,0.902,1.305,211.532,0.793,2.159,30/06/2024 3:15
1065,PLDT Fibre,Quezon City,ookla,7131,PLDT,620331200,824562984,0.985,,2.432,5.246,0.106,31.488,1.362,5.481,202.791,1.008,1.495,30/06/2024 3:30
1066,PLDT Fibre,Quezon City,ookla,7131,PLDT,622558008,864174168,0.954,,4.041,16.681,0.148,150.075,4.746,73.706,238.816,0.81,1.312,30/06/2024 3:45
1067,PLDT Fibre,Quezon City,ookla,7131,PLDT,621387032,795388264,1.073,,0.685,1.606,0.173,9.225,0.812,1.714,47.763,0.737,1.268,30/06/2024 4:00
1068,PLDT Fibre,Quezon City,ookla,7131,PLDT,627602896,808669416,1.317,,4.423,1.734,0.276,14.774,1.079,2.537,211.266,0.91,1.503,30/06/2024 4:15
1069,PLDT Fibre,Quezon City,ookla,7131,PLDT,624848568,713570536,0.972,,2.447,22.2,0.199,188.771,0.812,18.261,204.159,0.947,1.449,30/06/2024 4:30
1070,PLDT Fibre,Quezon City,ookla,7131,PLDT,613816544,555518552,1.555,,1.688,2.055,1.306,20.893,1.169,2.802,26.559,1.121,2.008,30/06/2024 5:15
1071,PLDT Fibre,Quezon City,ookla,7131,PLDT,607638344,638961696,1.464,,1.295,6.793,1.683,206.877,1.378,3.136,25.525,0.977,1.911,30/06/2024 5:30
1072,PLDT Fibre,Quezon City,ookla,7131,PLDT,606462304,487195880,1.483,,3.496,45.078,0.83,682.635,2.733,77.18,202.808,0.943,1.986,30/06/2024 5:45
1073,PLDT Fibre,Quezon City,ookla,7131,PLDT,619521960,736180440,1.44,,6.044,30.085,0.273,190.823,5.455,104.298,230.4,0.91,3.526,30/06/2024 6:00
1074,PLDT Fibre,Manila,ookla,7167,PLDT,628312568,628774760,1.441,,6.965,2.249,0.133,47.242,1.381,3.437,225.181,1.029,2.849,30/06/2024 6:15
1075,PLDT Fibre,Manila,ookla,7167,PLDT,627468720,611313480,1.522,,8.485,10.31,0.343,142.646,1.76,18.999,228.09,1.016,2.464,30/06/2024 6:30
1076,PLDT Fibre,Manila,ookla,7167,PLDT,620363016,712253112,1.409,,5.165,3.063,0.185,49.389,1.847,5.86,220.615,1.232,2.971,30/06/2024 6:45
1077,PLDT Fibre,Manila,ookla,7167,PLDT,623157592,688297504,1.91,,1.818,5.421,2.546,241.262,1.693,7.334,42.418,1.04,2.467,30/06/2024 7:00
1078,PLDT Fibre,Quezon City,ookla,7131,PLDT,628343048,625623272,1.906,,1.227,10.992,0.285,139.467,2.193,25.761,24.51,0.992,2.202,30/06/2024 7:15
1079,PLDT Fibre,Quezon City,ookla,7131,PLDT,614138464,663811736,1.343,,3.458,2.372,0.079,18.494,1.459,4.273,203.065,0.908,1.925,30/06/2024 7:30
1080,PLDT Fibre,Quezon City,ookla,7131,PLDT,617152408,536949728,1.59,,1.903,7.169,0.402,96.982,6.13,21.588,21.595,1.005,1.96,30/06/2024 7:45
1082,PLDT Fibre,Quezon City,ookla,7131,PLDT,617344744,585566568,0.958,,3.542,2.424,0.209,30.995,5.718,17.723,202.925,1.006,1.669,30/06/2024 8:15
1083,PLDT Fibre,Manila,ookla,7167,PLDT,621197408,698658944,1.63,,6.228,4.511,0.305,40.877,4.568,24.279,206.443,1.201,2.08,30/06/2024 8:30
1084,PLDT Fibre,Quezon City,ookla,7131,PLDT,627142032,648972320,1.652,,6.99,10.307,0.209,140.952,8.335,46.796,223.855,1.103,2.539,30/06/2024 8:45
1085,PLDT Fibre,Quezon City,ookla,7131,PLDT,620024080,548111432,1.444,,4.634,35.456,0.635,202.536,9.222,120.594,203.695,1.07,1.951,30/06/2024 9:00
1086,PLDT Fibre,Quezon City,ookla,7131,PLDT,627888080,689333792,1.444,,4.983,5.164,0.148,70.99,4.562,36.859,203.287,0.917,1.61,30/06/2024 9:15
1087,PLDT Fibre,Manila,ookla,7167,PLDT,607477184,651897504,1.506,,2.095,2.533,0.424,20.806,1.205,4.065,19.336,1.132,2.984,30/06/2024 9:30
1088,PLDT Fibre,Manila,ookla,7167,PLDT,620311896,487806272,1.696,,5.62,9.912,0.169,55.979,3.916,38.742,207.535,1.164,2.573,30/06/2024 9:45
1089,PLDT Fibre,Manila,ookla,7415,Smart Communications,610414208,688167560,2.046,0,1.098,6.655,1.832,63.953,4.439,36.351,24.662,1.377,2.325,30/06/2024 10:00
1090,PLDT Fibre,Quezon City,ookla,7131,PLDT,627885760,486776640,1.757,,6.132,45.899,1.458,289.977,6.278,150.666,204.275,1.092,2.834,30/06/2024 10:15
1091,PLDT Fibre,Quezon City,ookla,7131,PLDT,588190912,555711336,2.056,,4.703,8.095,1.585,101.771,6.396,40.587,202.58,0.818,2.155,30/06/2024 10:30
1092,PLDT Fibre,Quezon City,ookla,7131,PLDT,614314056,626568712,2.024,,5.456,15.507,0.876,339.198,1.428,46.641,207.716,0.99,1.953,30/06/2024 10:45
1093,PLDT Fibre,Manila,ookla,7167,PLDT,613429568,632365928,1.585,,6.064,8.266,0.123,212.881,1.391,3.528,208.972,1.285,2.356,30/06/2024 11:00
1094,PLDT Fibre,Quezon City,ookla,7131,PLDT,614404440,558564192,1.447,,6.001,4.646,0.204,55.003,1.263,3.016,217.13,0.862,2.023,30/06/2024 11:15
1095,PLDT Fibre,Quezon City,ookla,7131,PLDT,601672776,561686672,1.498,,6.853,60.219,0.221,326.054,9.557,210.055,214.599,0.926,1.932,30/06/2024 11:30
1096,PLDT Fibre,Manila,ookla,7167,PLDT,615703856,627836288,1.533,,6.649,7.777,0.268,51.693,1.447,17.456,228.624,1.041,2.04,30/06/2024 11:45
1097,PLDT Fibre,Manila,ookla,7167,PLDT,607870616,655717816,1.518,,1.74,34.623,0.171,335.905,1.47,107.129,25.178,1.175,2.576,30/06/2024 12:00
1098,PLDT Fibre,Manila,ookla,7167,PLDT,612468544,683983976,1.4,,3.966,10.35,0.103,137.758,2.255,53.229,209.07,1.163,1.765,30/06/2024 12:15
1099,PLDT Fibre,Quezon City,ookla,7131,PLDT,604581360,815612768,1.257,,2.892,4.62,0.271,24.257,1.225,4.143,208.082,0.829,1.475,30/06/2024 12:30
1100,PLDT Fibre,Quezon City,ookla,7131,PLDT,613453544,544497784,1.665,,1.181,6.133,1.078,57.973,3.028,17.077,14.89,1.103,1.946,30/06/2024 12:45
1101,PLDT Fibre,Quezon City,ookla,7131,PLDT,623949240,713985304,1.504,,4.245,1.159,0.184,13.705,1.485,2.665,205.142,1.131,2.374,30/06/2024 13:00
1102,PLDT Fibre,Quezon City,ookla,7131,PLDT,607367488,498270480,1.713,,1.152,1.546,2.281,18.9,1.015,2.315,21.834,1.067,1.744,30/06/2024 13:15
1103,PLDT Fibre,Quezon City,ookla,7131,PLDT,604738088,743239088,1.872,,5.412,1.704,0.326,28.122,1.388,2.548,206.903,0.913,1.627,30/06/2024 13:30
1104,PLDT Fibre,Quezon City,ookla,7131,PLDT,619472416,652548328,1.61,,3.263,6.258,0.205,66.236,9.268,41.043,206.804,0.916,1.863,30/06/2024 13:45
1105,PLDT Fibre,Manila,ookla,7167,PLDT,624606920,562147808,1.667,,4.319,5.607,0.414,30.314,1.155,10.227,206.921,1.067,1.949,30/06/2024 14:00
1106,PLDT Fibre,Quezon City,ookla,7131,PLDT,623829752,574202400,1.885,,1.255,11.772,1.106,226.136,5.877,55.813,19.452,1.275,2.277,30/06/2024 14:15
1107,PLDT Fibre,Quezon City,ookla,7131,PLDT,612811784,533375136,1.563,,13.142,5.352,0.1,54.465,1.537,19.495,211.598,1.057,2.436,30/06/2024 14:30
1108,PLDT Fibre,Quezon City,ookla,7131,PLDT,611376840,637921240,2.538,,1.007,2.105,0.908,21.559,1.157,3.203,17.689,1.087,1.922,30/06/2024 14:45
1109,PLDT Fibre,Manila,ookla,7167,PLDT,627563464,592605640,3.127,,2.936,2.246,1.128,24.506,1.124,2.43,204.687,1.128,1.883,30/06/2024 15:00
1110,PLDT Fibre,Mandaluyong,ookla,36738,Converge ICT Solutions Inc.,612713384,677737696,2.015,,4.571,5.084,0.372,64.603,1.411,15.801,217.109,1.54,2.665,30/06/2024 15:15
1111,PLDT Fibre,Quezon City,ookla,7131,PLDT,621095648,703394936,1.574,,3.256,4.094,0.691,45.835,4.043,26.687,222.21,1.086,1.948,30/06/2024 15:30
1112,PLDT Fibre,Quezon City,ookla,7131,PLDT,619760392,609816976,1.405,,4.206,3.138,0.173,38.447,1.069,2.194,202.931,0.882,1.833,30/06/2024 15:45
1113,PLDT Fibre,Quezon City,ookla,7131,PLDT,620703640,688020288,1.462,,6.122,1.725,0.171,45.555,1.648,3.264,219.923,1.005,1.893,30/06/2024 16:00
1114,PLDT Fibre,Quezon City,ookla,7131,PLDT,628021712,662208472,1.384,,2.385,18.539,0.251,155.439,5.333,87.492,34.274,1.612,5.586,30/06/2024 16:15
1115,PLDT Fibre,Manila,ookla,7167,PLDT,625083256,629233824,1.527,,3.603,2.248,0.125,18.551,1.683,7.367,231.614,1.169,2.58,30/06/2024 16:30
1116,PLDT Fibre,Quezon City,ookla,7131,PLDT,612759160,582695320,1.378,,3.198,1.56,2.111,17.824,1.276,3.25,207.616,1.085,2.056,30/06/2024 16:45
1117,PLDT Fibre,Quezon City,ookla,7131,PLDT,613170856,684576144,1.536,,0.73,9.885,0.328,147.777,1.769,39.101,15.608,1.071,1.659,30/06/2024 17:00
1118,PLDT Fibre,Manila,ookla,7167,PLDT,617874072,692658816,1.375,,8.366,4.893,0.566,41.195,3.805,18.466,214.885,1.147,5.731,30/06/2024 17:15
1119,PLDT Fibre,Quezon City,ookla,7131,PLDT,624180832,468966928,1.231,,1.86,32.305,0.156,524.69,1.643,71.142,34.011,0.971,2.569,30/06/2024 17:30
1120,PLDT Fibre,Manila,ookla,7167,PLDT,582056944,645481560,1.404,,6.463,50.403,0.087,455.927,3.744,168.244,213.549,1.143,2.198,30/06/2024 17:45
1121,PLDT Fibre,Quezon City,ookla,7131,PLDT,572988336,595044656,1.37,,5.548,13.638,0.216,250.189,2.325,11.959,208.876,0.98,1.833,30/06/2024 18:00
1122,PLDT Fibre,Manila,ookla,7167,PLDT,605102440,647416656,1.325,,2.966,4.064,0.189,48.706,1.153,14.65,30.672,1.246,3.347,30/06/2024 18:15
1123,PLDT Fibre,Quezon City,ookla,7131,PLDT,601761800,694973528,1.404,,2.925,1.099,0.253,13.955,1.255,2.429,214.559,0.878,1.52,30/06/2024 18:30
1124,PLDT Fibre,Manila,ookla,7167,PLDT,627409688,625833344,1.664,,2.824,60.231,0.411,474.688,4.294,228.886,203.997,1.104,1.812,30/06/2024 18:45
1125,PLDT Fibre,Manila,ookla,7167,PLDT,616498960,632056008,1.735,,3.098,20.087,1.299,179.296,1.489,56.114,202.667,1.175,2.04,30/06/2024 19:00
1126,PLDT Fibre,Quezon City,ookla,7131,PLDT,596527624,629660944,1.215,,6.731,3.887,1.646,62.204,7.304,37.75,205.218,1.086,2.143,30/06/2024 19:15
1127,PLDT Fibre,Quezon City,ookla,7131,PLDT,610148576,552129824,1.679,,3.803,1.96,0.472,14.586,1.878,3.713,216.799,1.18,2.244,30/06/2024 19:30
1128,PLDT Fibre,Manila,ookla,7167,PLDT,620868776,637437768,1.4,,6.814,2.461,0.207,35.213,1.355,3.271,210.681,1.169,2.231,30/06/2024 19:45
1129,PLDT Fibre,Manila,ookla,7167,PLDT,623895288,515835696,1.581,,5.474,3.393,0.164,52.949,1.237,3.156,205.672,1.178,2.553,30/06/2024 20:00
1130,PLDT Fibre,Quezon City,ookla,7131,PLDT,617866312,417643928,2.099,,4.503,19.892,0.269,292.686,1.153,4.78,207.367,1.171,2.022,30/06/2024 20:15
1131,PLDT Fibre,Manila,ookla,7167,PLDT,614616352,713314608,1.583,,3.871,3.134,0.161,23.932,2.693,10.735,204.08,1.184,2.215,30/06/2024 20:30
1132,PLDT Fibre,Manila,ookla,7167,PLDT,600506808,642693272,1.496,,12.678,3.245,0.182,27.714,1.218,2.726,239.626,1.187,5,30/06/2024 20:45
1133,PLDT Fibre,Manila,ookla,7167,PLDT,618675440,633739208,1.377,,2.595,4.487,0.105,227.72,1.165,3.911,203.059,1.107,1.895,30/06/2024 21:00
1134,PLDT Fibre,Quezon City,ookla,7131,PLDT,613259672,810640352,0.972,,0.529,8.513,0.024,107.254,5.828,36.394,6.712,0.921,1.493,30/06/2024 21:15
1135,PLDT Fibre,Quezon City,ookla,7131,PLDT,610430408,881457392,0.986,,0.846,2.26,0.121,13.49,0.995,6.006,14.972,0.934,1.562,30/06/2024 21:30
1136,PLDT Fibre,Quezon City,ookla,7131,PLDT,465581712,848014424,0.987,,2.734,15.899,0.244,255.627,2.154,12.43,203.121,0.929,1.415,30/06/2024 21:45
1137,PLDT Fibre,Quezon City,ookla,7131,PLDT,606959888,889473712,1.035,,3.205,3.533,0.189,26.568,1.463,6.272,217.826,0.974,1.434,30/06/2024 22:00
1138,PLDT Fibre,Mandaluyong,ookla,36738,Converge ICT Solutions Inc.,617512520,653533680,1.479,,2.185,79.691,0.379,625.846,3.83,301.89,208.066,1.226,1.737,30/06/2024 22:15
1139,PLDT Fibre,Manila,ookla,7167,PLDT,609072824,695361616,1.442,,9.104,8.538,0.051,297.567,1.645,30.773,204.73,1.042,1.663,30/06/2024 22:30
1140,PLDT Fibre,Quezon City,ookla,7131,PLDT,624575576,468935688,1.454,,2.293,70.512,0.264,537.376,1.815,235.008,202.653,0.961,1.516,30/06/2024 22:45
1141,PLDT Fibre,Quezon City,ookla,7131,PLDT,621560392,878739040,0.976,,0.295,1.605,0.08,9.06,1.251,3.015,13.59,0.756,1.16,30/06/2024 23:00
1142,PLDT Fibre,Quezon City,ookla,7131,PLDT,613614000,857673392,1.095,,4.252,1.252,0.391,15.103,1.794,9.085,223.6,0.827,1.292,30/06/2024 23:15
1143,PLDT Fibre,Quezon City,ookla,7131,PLDT,611324720,870451488,1.293,,3.219,8.913,0.138,59.654,3.211,25.786,201.642,0.779,1.192,30/06/2024 23:30
1144,PLDT Fibre,Quezon City,ookla,7131,PLDT,614009768,546509336,0.969,,2.782,3.067,0.029,237.048,1.164,11.791,202.383,0.996,1.46,30/06/2024 23:45
1145,PLDT Fibre,Quezon City,ookla,7131,PLDT,615223648,785293888,0.954,,0.525,37.132,0.049,320.089,6.258,114.959,14.937,0.978,1.702,01/07/2024 0:00
1146,PLDT Fibre,Quezon City,ookla,7131,PLDT,619959608,894040840,1.419,,3.942,3.277,0.068,15.435,1.732,8.521,204.805,0.799,1.241,01/07/2024 0:15
1147,PLDT Fibre,Quezon City,ookla,7131,PLDT,615357192,888664128,1.417,,3.249,4.565,0.15,218.946,1.339,7.888,202.749,0.941,1.404,01/07/2024 0:30
1148,PLDT Fibre,Quezon City,ookla,7131,PLDT,624061376,870993560,1.954,,3.751,3.24,0.073,35.067,1.24,10.552,202.402,0.801,1.345,01/07/2024 0:45
1149,PLDT Fibre,Manila,ookla,7167,PLDT,617134376,889868344,1.015,,1.007,6.708,0.117,232.12,1.562,3.949,26.52,1.017,1.537,01/07/2024 1:00
1150,PLDT Fibre,Quezon City,ookla,7131,PLDT,612880856,846629304,0.997,,9.392,11.686,0.289,237.41,1.706,12.104,207.42,1.07,2.418,01/07/2024 1:15
1151,PLDT Fibre,Quezon City,ookla,7131,PLDT,621152544,613371808,0.974,,0.504,0.471,0.044,7.388,0.895,1.199,34.715,0.899,1.313,01/07/2024 1:30
1152,PLDT Fibre,Quezon City,ookla,7131,PLDT,621872584,921889416,0.947,,0.642,0.507,0.144,9.314,0.857,1.26,38.409,0.765,1.261,01/07/2024 1:45
1153,PLDT Fibre,Quezon City,ookla,7131,PLDT,620019680,908153432,0.979,,0.545,0.612,0.029,5.812,0.837,1.651,33.536,0.997,1.482,01/07/2024 2:00
1154,PLDT Fibre,Manila,ookla,7415,Smart Communications,619054024,847972352,1.804,0,0.375,3.895,0.277,18.005,1.454,4.335,14.796,1.146,1.596,01/07/2024 2:15
1155,PLDT Fibre,Quezon City,ookla,7131,PLDT,614276600,834914648,0.954,,0.804,1.415,0.058,26.479,0.993,1.917,43.048,0.698,1.165,01/07/2024 2:30
1156,PLDT Fibre,Quezon City,ookla,7131,PLDT,624151904,873477104,0.959,,2.801,3.017,0.04,12.599,0.804,4.877,206.183,0.756,1.272,01/07/2024 2:45
1157,PLDT Fibre,Quezon City,ookla,7131,PLDT,625416648,879300912,0.978,,1.964,13.374,0.021,125.561,2.523,30.921,203.572,0.717,1.298,01/07/2024 3:00
1158,PLDT Fibre,Manila,ookla,7415,Smart Communications,620453720,865368688,1.469,0,0.519,3.523,0.236,16.964,1.293,4.723,33.148,1.188,1.748,01/07/2024 3:15
1159,PLDT Fibre,Quezon City,ookla,7131,PLDT,613488104,515302584,0.981,,0.426,1.019,0.021,16.114,2.916,11.011,16.672,0.754,1.194,01/07/2024 3:30
1160,PLDT Fibre,Quezon City,ookla,7131,PLDT,617155360,642542232,0.975,,7.163,20.773,0.016,120.857,1.392,16.995,218.022,0.905,6.893,01/07/2024 3:45
1161,PLDT Fibre,Quezon City,ookla,7131,PLDT,610490720,856571824,0.962,,11.835,2.24,0.089,14.811,0.975,7.013,210.346,0.727,2.13,01/07/2024 4:00
1162,PLDT Fibre,Quezon City,ookla,7131,PLDT,617956296,658545304,0.977,,4.192,31.998,0.049,400.935,1.048,34.066,205.064,0.948,1.912,01/07/2024 4:15
1163,PLDT Fibre,Quezon City,ookla,7131,PLDT,617759840,841181216,1.446,,4.905,0.583,0.035,8.682,1.027,1.678,215.344,0.889,1.316,01/07/2024 4:30
1164,PLDT Fibre,Quezon City,ookla,7131,PLDT,613670800,886646024,0.972,,2.353,6.73,0.135,58.101,1.282,36.348,202.587,0.745,1.278,01/07/2024 4:45
1165,PLDT Fibre,Manila,ookla,7167,PLDT,612743600,613281000,0.977,,0.349,11.938,0.031,243.011,0.89,1.526,14.836,0.984,1.523,01/07/2024 5:00
1166,PLDT Fibre,Quezon City,ookla,7131,PLDT,608918048,915220328,0.96,,3.535,5.56,0.129,55.241,2.415,13.642,213.946,0.772,1.587,01/07/2024 5:15
1167,PLDT Fibre,Manila,ookla,7167,PLDT,627225944,698734816,0.976,,2.934,26.857,0.022,184.79,1.057,50.858,202.248,0.879,1.53,01/07/2024 5:30
1168,PLDT Fibre,Quezon City,ookla,7131,PLDT,613013984,717817912,0.975,,4.495,1.558,0.021,83.122,0.845,1.324,215.526,0.763,1.235,01/07/2024 5:45
1169,PLDT Fibre,Quezon City,ookla,7131,PLDT,596979360,617955616,0.978,,3.768,3.352,0.038,205.532,0.967,1.619,215.375,0.908,1.486,01/07/2024 6:00
1170,PLDT Fibre,Manila,ookla,7167,PLDT,626185880,468842144,0.971,,4.255,3.135,0.035,212.484,1.205,4.394,222.919,1.058,1.734,01/07/2024 6:15
1171,PLDT Fibre,Quezon City,ookla,7131,PLDT,616006312,823915664,1.484,,8.653,1.498,0.398,13.62,0.82,2.106,204.02,0.88,1.429,01/07/2024 6:30
1172,PLDT Fibre,Manila,ookla,7167,PLDT,603176648,883772704,1.416,,5.509,1.695,0.412,25.477,2.59,7.971,222.635,1.076,1.644,01/07/2024 6:45
1173,PLDT Fibre,Quezon City,ookla,7131,PLDT,620602184,737569600,0.984,,4.031,15.805,0.026,223.842,0.972,9.412,224.58,0.846,1.33,01/07/2024 7:00
1174,PLDT Fibre,Quezon City,ookla,7131,PLDT,614015104,857147552,0.964,,2.471,5.347,0.059,53.365,1.089,8.511,209.91,0.992,1.411,01/07/2024 7:15
1175,PLDT Fibre,Quezon City,ookla,7131,PLDT,614231968,673355208,0.963,,0.326,47.774,0.087,326.478,2.971,109.565,14.472,0.844,1.181,01/07/2024 7:30
1176,PLDT Fibre,Quezon City,ookla,7131,PLDT,612925176,834495136,0.976,,2.985,1.426,0.033,22.632,0.892,1.99,203.726,1.001,1.46,01/07/2024 7:45
1177,PLDT Fibre,Quezon City,ookla,7131,PLDT,619641096,780735800,0.961,,0.422,5.879,0.014,246.087,4.263,12.177,2.472,0.783,1.327,01/07/2024 8:00
1178,PLDT Fibre,Quezon City,ookla,7131,PLDT,625591160,670039760,0.965,,0.658,46.229,0.039,457.866,3.024,60.811,17.449,1.069,1.448,01/07/2024 8:15
1179,PLDT Fibre,Quezon City,ookla,7131,PLDT,613452656,817115296,0.993,,3.422,0.744,0.061,8.057,0.818,1.769,201.473,0.731,1.383,01/07/2024 8:30
1180,PLDT Fibre,Quezon City,ookla,7131,PLDT,612666696,905394848,1.472,,0.493,2.716,0.296,47.71,2.469,8.826,14.728,0.808,1.284,01/07/2024 8:45
1181,PLDT Fibre,Manila,ookla,7167,PLDT,616594272,620642304,1.431,,4.82,21.79,0.278,270.167,2.587,26.499,228.327,1.18,1.726,01/07/2024 9:00
1182,PLDT Fibre,Manila,ookla,7167,PLDT,621574712,860526656,1.275,,0.478,3.813,0.387,21.306,3.248,15.153,18.266,1.093,1.63,01/07/2024 9:15
1183,PLDT Fibre,Quezon City,ookla,7131,PLDT,618852576,878745400,1.232,,1.591,1.255,0.36,9.479,0.904,2.119,30.392,0.944,1.981,01/07/2024 9:30
1184,PLDT Fibre,Quezon City,ookla,7131,PLDT,621722840,913501552,0.943,,2.061,1.804,0.255,12.079,1.194,3.87,202.555,0.905,1.341,01/07/2024 9:45
1185,PLDT Fibre,Quezon City,ookla,7131,PLDT,612980120,445121624,1.24,,4.533,81.533,0.148,1674.976,3.34,856.028,212.58,0.763,1.254,01/07/2024 10:00
1186,PLDT Fibre,Quezon City,ookla,7131,PLDT,625968792,868139592,0.958,,0.403,2.139,0.068,39.221,3.808,31.201,15.513,0.741,1.163,01/07/2024 10:15
1187,PLDT Fibre,Quezon City,ookla,7131,PLDT,618444672,613427576,0.966,,0.422,5.126,0.12,211.283,0.784,1.309,10.891,0.93,1.463,01/07/2024 10:30
1188,PLDT Fibre,Quezon City,ookla,7131,PLDT,617691704,446597672,0.968,,0.599,25.598,0.025,839.344,4.093,42.763,24.659,0.924,1.449,01/07/2024 10:45
1189,PLDT Fibre,Quezon City,ookla,7131,PLDT,611302736,796300520,0.942,,2.867,6.256,0.118,214.285,1.112,1.979,202.732,0.971,1.4,01/07/2024 11:00
1190,PLDT Fibre,Quezon City,ookla,7131,PLDT,616517352,599099272,0.957,,4.126,5.955,0.082,208.245,1.188,1.946,203.984,0.729,1.347,01/07/2024 11:15
1191,PLDT Fibre,Quezon City,ookla,7131,PLDT,614284600,787984480,1.4,,0.537,22.255,0.144,352.093,4.841,32.252,21.762,0.803,1.195,01/07/2024 11:30
1192,PLDT Fibre,Quezon City,ookla,7131,PLDT,612050472,492061896,1.245,,3.678,67.323,0.264,561.021,3.689,196.763,203.329,0.86,1.471,01/07/2024 11:45
1193,PLDT Fibre,Quezon City,ookla,7131,PLDT,625908768,546683336,1.401,,0.576,4.997,0.107,105.071,1.567,33.542,26.252,0.834,1.334,01/07/2024 12:00
